what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare,1466653393468
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466653395703
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466653400109
started,bundle,org.eclipse.wst.server.core,1.1.3.v20090209,org.eclipse.wst.server.core,1466653400437
started,bundle,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui,1466653400468
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466653402390
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466653405609
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1466653405656
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466653408015
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466653408562
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1466653408609
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466653416859
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466653431437
started,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080730_r341,org.eclipse.pde.api.tools.ui,1466653433703
started,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1466653433734
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1466653441468
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1466653443343
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1466653443859
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466653483484
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466653557109
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1466653558609
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1466653562156
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466653570875
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466653623359
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1466653628515
