what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466664139265
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466664180218
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466665402125
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1466665415109
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1466665415437
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466665426000
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466665468453
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466665483140
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466665483312
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1466665487078
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466665497687
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466665497859
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1466665502609
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1466665502859
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1466665507437
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1466665507750
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1466665509078
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1466665517968
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466665523234
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466665523421
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1466665524875
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466665530171
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466665530328
started,bundle,org.eclipse.mylyn.java.tasks,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.tasks,1466665532906
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1466665538718
