what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1466655661718
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1466655665531
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466655669093
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466655670156
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1466655675109
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466655684156
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466655685562
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466655685796
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466655686359
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1466655688687
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1466655689890
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1466655700593
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1466655700796
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1466655700937
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1466655701234
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1466655701406
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1466655701578
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1466655701718
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466655702875
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466655703109
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1466655709921
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1466655710140
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1466655711078
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466655715234
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1466655715671
